university,endowment,numFaculty,country,numStaff,established,numPostgrad,numUndergrad,numStudents
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Kent State University,1.091E8,2458,US,2799,1910,6166,22436,28602
Kent State University,1.091E8,2458,US,2799,1910,6166,22436,42513
Kent State University,1.091E8,2458,US,2799,1910,6233,22436,28602
Kent State University,1.091E8,2458,US,2799,1910,6233,22436,42513
Kent State University,1.091E8,2458,US,2799,1910,6166,36280,28602
Kent State University,1.091E8,2458,US,2799,1910,6166,36280,42513
Kent State University,1.091E8,2458,US,2799,1910,6233,36280,28602
Kent State University,1.091E8,2458,US,2799,1910,6233,36280,42513
University of Denver,3.45E8,1259,US,1628,1864,6387,5087,11476
University of Denver,3.45E8,1259,US,1628,1864,6387,5087,11842
University of Denver,3.45E8,1259,US,1628,1864,6389,5087,11476
University of Denver,3.45E8,1259,US,1628,1864,6389,5087,11842
University of Denver,3.45E8,1259,US,1628,1864,6387,5455,11476
University of Denver,3.45E8,1259,US,1628,1864,6387,5455,11842
University of Denver,3.45E8,1259,US,1628,1864,6389,5455,11476
University of Denver,3.45E8,1259,US,1628,1864,6389,5455,11842
University of Central Florida,1.25E8,1948,US,8619,1963,8517,50002,58698
